lr,d0f,d0m,d1f,d1m,grid,dummy,group,drw_ep,exp_id,dataset,n_iters,project,use_drw,verbose,drw_beta,exp_name,n_hidden,n_trials,grid_size,loss_type,min_iters,modelname,n_classes,save_path,batch_size,constraint,data_label,data_shape,grid_limit,log_metrics,lr_scheduler,weight_decay,batch_balance,normed_linear,violation_eps,drw_label_only,model_train_ly,stop_at_tr_err,data_label_name,model_load_path,pred_batch_size,imbalance_method,log_metrics_every,name,train_fpr,test_eps,test_precision_total,train_acc_1.0_female,test_acc_1.0_male,train_recall_total,train_best,_step,test_acc_1.0_female,test_bal_loss,train_auc,test_auc,train_eps,train_lambda,train_acc,train_acc_0.0_female,train_bal_loss,test_best,test_acc_cls_0,train_model_id,test_lambda,train_fnr,test_acc,train_eo,test_cls_avg_acc,train_cls_avg_acc,test_bal_err_rate,test_dp,_runtime,test_balloss_cls_eo,test_f1_total,train_balloss_cls_dp,test_fpr,train_acc_0.0_male,test_overall_sel_rate,test_acc_0.0_male,test_model_id,test_fnr,train_acc_cls_0,train_f1_total,train_dp,train_dpr,test_eo,train_acc_cls_1,train_subgrp_avg_acc,test_recall_total,train_bal_err_rate,test_dpr,train_acc_1.0_male,train_overall_sel_rate,train_precision_total,train_balloss_cls_eo,test_balloss_cls_dp,test_acc_cls_1,_timestamp,test_subgrp_avg_acc,test_acc_0.0_female,sweep_id,alpha,max_m
0.0001,0,0.0,0,0.0,./configs/lambdas/celeba/grid_eo_20/grid_7.csv,15,best:grid:eo:celeba_224,0,dizegjww,celeba_224,8000,fairness_gen,0,True,0.9999,pretty-sweep-16,-1,1,20,standard,8000,rn18,2,/shared/zjiayao/cache/fairness/model_checkpoints,128,eo,Blond_Hair,"[32, 32]",2,False,none,5e-05,False,1,0.1,0,,1e-10,blond,,128,none,,pretty-sweep-16,0.08467832932472553,0.1,0.9390842600941789,0.9392919580419581,0.4888888888888889,0.9414572709958837,True,0.0,0.9342741935483871,,0.9800881612344777,0.9761723404569684,0.1,,0.9414572709958837,0.9023719443242262,,True,0.9444572881747775,fbe476d9,,0.14188748796265016,0.9390842600941789,0.14188748796265027,0.924296313260321,0.9372199053739152,0.07570368673967898,0.23343384423479108,4476.0,0.2605444956995886,0.9390842600941789,0.16764013176509646,0.0730017911022919,0.9870502736489518,0.16862037871956717,0.9856668878566689,fbe476d9,0.44538530465949816,0.94325754676794,0.9414572709958837,0.2725001689041081,0.0958531644797658,0.44538530465949827,0.9311822639798903,0.9065296615236109,0.9390842600941789,0.0627800946260848,0.09815006613770136,0.7974044700793078,0.18711064692510904,0.9414572709958837,0.10233379129436754,0.15456876548723503,0.9041353383458647,1652426490.0,0.8303737667620805,0.912665096754377,yme5ydaa,,
0.0001,0,0.0,0,0.0,./configs/lambdas/celeba/grid_eo_20/grid_7.csv,14,best:grid:eo:celeba_224,0,cfrlukhk,celeba_224,8000,fairness_gen,0,True,0.9999,comic-sweep-15,-1,1,20,standard,8000,rn18,2,/shared/zjiayao/cache/fairness/model_checkpoints,128,eo,Blond_Hair,"[32, 32]",2,False,none,5e-05,False,1,0.1,0,,1e-10,blond,,128,none,,comic-sweep-15,0.07094985134421788,0.1,0.9470994890291554,0.9184003496503497,0.4444444444444444,0.9460281378632426,True,0.0,0.9169354838709678,,0.9774894416318693,0.9714424448301426,0.1,,0.9460281378632426,0.9193901911237069,,True,0.956652410125997,d17ef844,,0.27744865534609586,0.9470994890291554,0.27744865534609586,0.9208074080705173,0.9280948804551197,0.07919259192948269,0.22366071530155307,4425.0,0.27584181567800303,0.9470994890291555,0.16642561258901048,0.062448113370667274,0.9903400424679247,0.15549544133854323,0.9919044459190445,d17ef844,0.4724910394265233,0.9536472134177599,0.9460281378632426,0.26094610563314063,0.07933865317943445,0.4724910394265234,0.9025425474924795,0.8672705693865588,0.9470994890291554,0.07190511954488032,0.07554074239010443,0.6409516943042538,0.17400012287276526,0.9460281378632426,0.1746768874454881,0.15142665361551788,0.8849624060150376,1652426250.0,0.8206851766957084,0.9294563325483772,yme5ydaa,,
0.0001,0,0.0,0,0.0,./configs/lambdas/celeba/grid_eo_20/grid_7.csv,13,best:grid:eo:celeba_224,0,5idrfqu8,celeba_224,8000,fairness_gen,0,True,0.9999,visionary-sweep-14,-1,1,20,standard,8000,rn18,2,/shared/zjiayao/cache/fairness/model_checkpoints,128,eo,Blond_Hair,"[32, 32]",2,False,none,5e-05,False,1,0.1,0,,1e-10,blond,,128,none,,visionary-sweep-14,0.10483307522436841,0.1,0.9270614166917143,0.9509615384615384,0.6166666666666667,0.9305461694415433,True,0.0,0.9504032258064516,,0.97743672049452,0.9734861044357512,0.1,,0.9305461694415433,0.8779404989599184,,True,0.9269448618656803,54c014b0,,0.15860393211690976,0.9270614166917143,0.1586039321169097,0.9273822053689303,0.9352269533457641,0.07261779463106965,0.2485297945650028,4648.0,0.2031771768854273,0.9270614166917143,0.17726392250276782,0.09297494257201419,0.9827735741842869,0.1869552149083258,0.9794293297942933,54c014b0,0.33373655913978495,0.9285575041695848,0.9305461694415433,0.28975479835129975,0.10217906831307215,0.33373655913978495,0.9418964025219434,0.9010083044875932,0.9270614166917143,0.06477304665423589,0.12182793016803546,0.7923576063446287,0.20121644037599065,0.9305461694415433,0.1116884893855728,0.16057379459803622,0.9278195488721804,1652421995.0,0.8582384023724227,0.8864543872222791,yme5ydaa,,
0.0001,0,0.0,0,0.0,./configs/lambdas/celeba/grid_eo_20/grid_7.csv,12,best:grid:eo:celeba_224,0,2ujgc0er,celeba_224,8000,fairness_gen,0,True,0.9999,glamorous-sweep-13,-1,1,20,standard,8000,rn18,2,/shared/zjiayao/cache/fairness/model_checkpoints,128,eo,Blond_Hair,"[32, 32]",2,False,none,5e-05,False,1,0.1,0,,1e-10,blond,,128,none,,glamorous-sweep-13,0.07277884646804672,0.1,0.940086163711051,0.9116695804195805,0.4444444444444444,0.9446273883393745,True,0.0,0.9008064516129032,,0.9785922591925771,0.9700890222608887,0.1,,0.9446273883393745,0.9171424981501906,,True,0.9508727314761299,f8d2d4a0,,0.1878051247598832,0.940086163711051,0.1878051247598833,0.9103987717531026,0.9266090243741196,0.08960122824689742,0.2251795498372477,4650.0,0.2729816177076781,0.940086163711051,0.16615812391174448,0.06892507841465265,0.9899213446182373,0.15850115218915942,0.9897810218978103,f8d2d4a0,0.4563620071684588,0.9522826220370678,0.9446273883393745,0.2589252721976086,0.08670715271613832,0.45636200716845876,0.9009354267111715,0.8856494697119264,0.940086163711051,0.07339097562588037,0.08288195980819006,0.7238644556596971,0.1749216686121521,0.9446273883393745,0.13059805019288184,0.15739038904207256,0.8699248120300752,1652421801.0,0.8139719653595789,0.9208559434831576,yme5ydaa,,
0.0001,0,0.0,0,0.0,./configs/lambdas/celeba/grid_eo_20/grid_7.csv,11,best:grid:eo:celeba_224,0,b335i9dr,celeba_224,8000,fairness_gen,0,True,0.9999,generous-sweep-12,-1,1,20,standard,8000,rn18,2,/shared/zjiayao/cache/fairness/model_checkpoints,128,eo,Blond_Hair,"[32, 32]",2,False,none,5e-05,False,1,0.1,0,,1e-10,blond,,128,none,,generous-sweep-12,0.07709793612242449,0.1,0.9428413986574492,0.9236451048951049,0.5055555555555555,0.9464950543711986,True,0.0,0.9096774193548387,,0.9800302078072304,0.9760993557179274,0.1,,0.9464950543711986,0.9154253165617278,,True,0.9521442607791006,2c835f28,,0.2149212404394452,0.9428413986574492,0.21492124043944516,0.9172375439233849,0.9320059763925703,0.08276245607661514,0.22650026953841276,4598.0,0.24344215993794915,0.9428413986574492,0.16698831819143845,0.06972889017491765,0.9925232526841523,0.15905219917843905,0.991506303915063,2c835f28,0.40412186379928317,0.9526508451080482,0.9464950543711986,0.2659826127754472,0.07551209036832984,0.40412186379928317,0.9113611076770923,0.8850793846491611,0.9428413986574492,0.06799402360742968,0.08147390694141025,0.7087238644556597,0.1761626835411931,0.9464950543711986,0.14145763202343742,0.15463136280751394,0.8823308270676692,1652417328.0,0.8321291731414007,0.9217774137401454,yme5ydaa,,
0.0001,0,0.0,0,0.0,./configs/lambdas/celeba/grid_eo_20/grid_7.csv,10,best:grid:eo:celeba_224,0,zcznoawh,celeba_224,8000,fairness_gen,0,True,0.9999,wandering-sweep-11,-1,1,20,standard,8000,rn18,2,/shared/zjiayao/cache/fairness/model_checkpoints,128,eo,Blond_Hair,"[32, 32]",2,False,none,5e-05,False,1,0.1,0,,1e-10,blond,,128,none,,wandering-sweep-11,0.07197040579803735,0.1,0.9461977757739706,0.9146853146853147,0.4166666666666667,0.9466670762425509,True,0.0,0.9116935483870968,,0.9788665057431963,0.9731079374543167,0.1,,0.9466670762425509,0.9202836839827444,,True,0.956652410125997,a3ee8a3d,,0.27589656198163764,0.9461977757739706,0.2758965619816377,0.9174239494239007,0.926974844328672,0.08257605057609929,0.2243036703844993,4567.0,0.28880146614826474,0.9461977757739706,0.16715689824519708,0.06362361129785175,0.9922540897807818,0.1545937280833584,0.9925680159256801,a3ee8a3d,0.49502688172043013,0.9550334649790979,0.9466670762425509,0.2612886408190662,0.07297364084506607,0.49502688172043013,0.8989162236782462,0.8665029602881295,0.9461977757739706,0.07302515567132795,0.07037324832522401,0.638788752703677,0.1722799041592431,0.9466670762425509,0.17446085882648282,0.15343986048029928,0.8781954887218045,1652417128.0,0.812468158901818,0.9289444046278285,yme5ydaa,,
0.0001,0,0.0,0,0.0,./configs/lambdas/celeba/grid_eo_20/grid_7.csv,9,best:grid:eo:celeba_224,0,lz6gs0nd,celeba_224,8000,fairness_gen,0,True,0.9999,colorful-sweep-10,-1,1,20,standard,8000,rn18,2,/shared/zjiayao/cache/fairness/model_checkpoints,128,eo,Blond_Hair,"[32, 32]",2,False,none,5e-05,False,1,0.1,0,,1e-10,blond,,128,none,,colorful-sweep-10,0.07208382388686276,0.1,0.9459973950505961,0.916958041958042,0.40555555555555556,0.9477114947471893,True,0.0,0.9044354838709677,,0.9783900347285908,0.9727256312669317,0.1,,0.9477114947471893,0.9210375685825574,,True,0.9575771587099757,d42b16f2,,0.27384340605321134,0.9459973950505961,0.27384340605321145,0.9141269252196496,0.9285742062304194,0.08587307478035044,0.22094163444262224,5175.0,0.2923765015478813,0.9459973950505961,0.166727527283384,0.06104504361034806,0.9931213924694201,0.15279030157298867,0.9920371599203716,d42b16f2,0.49887992831541217,0.9558421117232118,0.9477114947471893,0.2620292607971874,0.07027618979270969,0.49887992831541217,0.9013063007376272,0.8685579097287126,0.9459973950505961,0.07142579376958058,0.07237840349030011,0.6431146359048305,0.17194814769306382,0.9477114947471893,0.17263459991139601,0.15340735461148636,0.8706766917293233,1652412715.0,0.8082550789142295,0.9309921163100235,yme5ydaa,,
0.0001,0,0.0,0,0.0,./configs/lambdas/celeba/grid_eo_20/grid_7.csv,8,best:grid:eo:celeba_224,0,lbuk4tf1,celeba_224,8000,fairness_gen,0,True,0.9999,logical-sweep-9,-1,1,20,standard,8000,rn18,2,/shared/zjiayao/cache/fairness/model_checkpoints,128,eo,Blond_Hair,"[32, 32]",2,False,none,5e-05,False,1,0.1,0,,1e-10,blond,,128,none,,logical-sweep-9,0.08335209637245522,0.1,0.9341749323715058,0.9402534965034965,0.5722222222222222,0.9364686367266696,True,0.0,0.9370967741935484,,0.9775649388206292,0.9725344999013543,0.1,,0.9364686367266696,0.8969691046922336,,True,0.937521673794937,8ee35b00,,0.14068608482361183,0.9341749323715058,0.1406860848236119,0.9249638444162656,0.934713412988333,0.07503615558373444,0.23150722271397847,5109.0,0.21995535377753034,0.9341749323715058,0.16773904651844676,0.07376818150905481,0.9803212010646888,0.17573389439935877,0.979163901791639,8ee35b00,0.3648745519713261,0.9372143563677321,0.9364686367266697,0.2701915060252265,0.11620361184584037,0.36487455197132623,0.9322124696089339,0.9042778034850758,0.9341749323715058,0.06528658701166701,0.127072365585562,0.7995674116798847,0.19240646310745224,0.9364686367266696,0.10298633591763945,0.15327168914885647,0.912406015037594,1652412543.0,0.8484696546224983,0.9053957202825842,yme5ydaa,,
0.0001,0,0.0,0,0.0,./configs/lambdas/celeba/grid_eo_20/grid_7.csv,7,best:grid:eo:celeba_224,0,tar58kbx,celeba_224,8000,fairness_gen,0,True,0.9999,toasty-sweep-8,-1,1,20,standard,8000,rn18,2,/shared/zjiayao/cache/fairness/model_checkpoints,128,eo,Blond_Hair,"[32, 32]",2,False,none,5e-05,False,1,0.1,0,,1e-10,blond,,128,none,,toasty-sweep-8,0.05450666389527202,0.1,0.9442440637210701,0.8925262237762238,0.5666666666666667,0.9430054678380537,True,0.0,0.8939516129032258,,0.9745235001328234,0.9719452551445658,0.1,,0.9430054678380537,0.9270407237292159,,True,0.9553808808230262,d629947d,,0.1506372547783867,0.9442440637210701,0.15063725477838674,0.9135926960506109,0.91863742036426,0.08640730394938911,0.20126093281616814,4517.0,0.20684612509297412,0.9442440637210701,0.15979069711300026,0.04612772897156704,0.9815473876244878,0.1548442039875764,0.9814200398142005,d629947d,0.3272849462365591,0.9533584110091479,0.9430054678380537,0.2382188145902605,0.12216547946695802,0.3272849462365591,0.883916429719372,0.8857508260319411,0.9442440637210701,0.08136257963574,0.1348393667253032,0.7418889689978371,0.17146894390858267,0.9430054678380537,0.11599991720706337,0.14383411838277863,0.8718045112781955,1652407523.0,0.8443326575566816,0.9352923108426333,yme5ydaa,,
0.0001,0,0.0,0,0.0,./configs/lambdas/celeba/grid_eo_20/grid_7.csv,6,best:grid:eo:celeba_224,0,edrvnnff,celeba_224,8000,fairness_gen,0,True,0.9999,vital-sweep-7,-1,1,20,standard,8000,rn18,2,/shared/zjiayao/cache/fairness/model_checkpoints,128,eo,Blond_Hair,"[32, 32]",2,False,none,5e-05,False,1,0.1,0,,1e-10,blond,,128,none,,vital-sweep-7,0.10204363419003104,0.1,0.9285141769361788,0.9396853146853147,0.6,0.9308779259077226,True,0.0,0.9342741935483871,,0.976681091669808,0.9719793900135845,0.1,,0.9308779259077226,0.8816121961775258,,True,0.9311062304935845,17abe995,,0.15453751367594193,0.9285141769361788,0.15453751367594193,0.9213801829159651,0.9308674808687543,0.07861981708403487,0.24273133457736765,4505.0,0.20644700531621102,0.9285141769361788,0.177192720541283,0.08889457471222822,0.9836558303675569,0.18119426911131148,0.9812873258128733,17abe995,0.3342741935483871,0.9308823635589121,0.9308779259077226,0.28525292195132024,0.10076823213151023,0.33427419354838717,0.9308525981785964,0.8975252855599426,0.9285141769361788,0.06913251913124574,0.11736025695694137,0.7851478010093728,0.197591693801069,0.9308779259077226,0.11183501640359383,0.16067557583070124,0.9116541353383458,1652407415.0,0.8519885676154764,0.892392751100645,yme5ydaa,,
0.0001,0,0.0,0,0.0,./configs/lambdas/celeba/grid_eo_20/grid_7.csv,5,best:grid:eo:celeba_224,0,uw7l6eeb,celeba_224,8000,fairness_gen,0,True,0.9999,sandy-sweep-6,-1,1,20,standard,8000,rn18,2,/shared/zjiayao/cache/fairness/model_checkpoints,128,eo,Blond_Hair,"[32, 32]",2,False,none,5e-05,False,1,0.1,0,,1e-10,blond,,128,none,,sandy-sweep-6,0.11075504468403104,0.1,0.9217012323414487,0.9636800699300699,0.6444444444444445,0.92582171161762,True,0.0,0.9556451612903226,,0.979163514212747,0.9731151511885713,0.1,,0.92582171161762,0.8667997598737941,,True,0.9197202635533465,d61d5a70,,0.10859715716871449,0.9217012323414487,0.11075504468403104,0.9271533648593799,0.9388746033678576,0.07284663514062006,0.2519665826344658,4478.0,0.1920236759932491,0.9217012323414487,0.1780078290822673,0.09777975468087935,0.9775548045578252,0.19411882576896103,0.9749170537491706,d61d5a70,0.31120071684587813,0.9202760951026332,0.92582171161762,0.2948902615323922,0.1177656306690455,0.31120071684587813,0.9574731116330819,0.9157793867807611,0.9217012323414487,0.06112539663214245,0.13562052170187583,0.8550829127613554,0.2105854887264238,0.92582171161762,0.08594022065808674,0.16240660888754294,0.9345864661654135,1652402987.0,0.8630359896380572,0.8771372990682912,yme5ydaa,,
0.0001,0,0.0,0,0.0,./configs/lambdas/celeba/grid_eo_20/grid_7.csv,4,best:grid:eo:celeba_224,0,q1vhn2ud,celeba_224,8000,fairness_gen,0,True,0.9999,stellar-sweep-5,-1,1,20,standard,8000,rn18,2,/shared/zjiayao/cache/fairness/model_checkpoints,128,eo,Blond_Hair,"[32, 32]",2,False,none,5e-05,False,1,0.1,0,,1e-10,blond,,128,none,,stellar-sweep-5,0.1068430354196141,0.1,0.9232541829476004,0.955812937062937,0.6888888888888889,0.926288628125576,True,0.0,0.9504032258064516,,0.9778200485074808,0.9747072245113999,0.1,,0.926288628125576,0.870666908654316,,True,0.9218009478672986,86d2ca64,,0.11370767390504231,0.9232541829476004,0.11370767390504233,0.9272538573922959,0.9357841373263415,0.07274614260770407,0.24798501316682048,4464.0,0.16713023976263341,0.9232541829476005,0.17724517534933035,0.09526937158011259,0.9775099440739301,0.1920649233543733,0.9755806237558062,86d2ca64,0.2615143369175627,0.9222543916016259,0.926288628125576,0.29027448802500216,0.11882723834018802,0.26151433691756276,0.949313883051057,0.9115237632372695,0.9232541829476004,0.06421586267365853,0.13866351212307132,0.8421052631578947,0.20768569146648647,0.926288628125576,0.08896176828935043,0.16036557788726227,0.9327067669172933,1652402890.0,0.8737959976567102,0.8803112521756936,yme5ydaa,,
0.0001,0,0.0,0,0.0,./configs/lambdas/celeba/grid_eo_20/grid_7.csv,3,best:grid:eo:celeba_224,0,qcc7c6xf,celeba_224,8000,fairness_gen,0,True,0.9999,eager-sweep-4,-1,1,20,standard,8000,rn18,2,/shared/zjiayao/cache/fairness/model_checkpoints,128,eo,Blond_Hair,"[32, 32]",2,False,none,5e-05,False,1,0.1,0,,1e-10,blond,,128,none,,eager-sweep-4,0.08104608499951474,0.1,0.940336639615269,0.9338723776223776,0.5388888888888889,0.9431897769859311,True,0.0,0.927016129032258,,0.9790167513968715,0.9740902220874113,0.1,,0.9431897769859311,0.9074397241340798,,True,0.9464223789157323,2770dba9,,0.17467987581992628,0.940336639615269,0.17467987581992628,0.9235871293074902,0.9352299812665129,0.0764128706925098,0.22886642891263703,4905.0,0.2322700554179395,0.940336639615269,0.16715001880898228,0.07046107958430774,0.9884858091335945,0.16646628594329224,0.9861977438619774,2770dba9,0.3881272401433692,0.9465715544067638,0.9431897769859311,0.2695300188844775,0.09015206790895168,0.3881272401433692,0.923888408126262,0.8972476031731258,0.940336639615269,0.06477001873348709,0.10220142380106807,0.7591925018024513,0.18320329299010873,0.9431897769859311,0.11972494727670668,0.1526396498025734,0.9007518796992481,1652398486.0,0.8419598565151984,0.9157366642776698,yme5ydaa,,
0.0001,0,0.0,0,0.0,./configs/lambdas/celeba/grid_eo_20/grid_7.csv,2,best:grid:eo:celeba_224,0,ljlk6abf,celeba_224,8000,fairness_gen,0,True,0.9999,worthy-sweep-3,-1,1,20,standard,8000,rn18,2,/shared/zjiayao/cache/fairness/model_checkpoints,128,eo,Blond_Hair,"[32, 32]",2,False,none,5e-05,False,1,0.1,0,,1e-10,blond,,128,none,,worthy-sweep-3,0.05800199655467926,0.1,0.9497545336138663,0.8921765734265734,0.39444444444444443,0.95126251766296,True,0.0,0.8754032258064516,,0.9798129965190328,0.9736068258439416,0.1,,0.95126251766296,0.936240908012118,,True,0.9661888798982776,b25451c1,,0.2627605676587291,0.9497545336138663,0.2627605676587291,0.9045230113777103,0.9207022713033349,0.0954769886222897,0.20695849912798886,4921.0,0.2882178849921484,0.9497545336138663,0.16259095808885377,0.05002138411585836,0.9942429045667973,0.14161907624486525,0.9944260119442602,b25451c1,0.4809587813620071,0.9642462618138236,0.95126251766296,0.24588418748104246,0.0697250330405987,0.48095878136200715,0.8771582807928463,0.8630190979433333,0.9497545336138663,0.07929772869666507,0.06609405349282256,0.6294160057678443,0.1611967807335504,0.95126251766296,0.1710291481776971,0.15121774387513928,0.8428571428571429,1652398410.0,0.8021695775058895,0.9444046278284017,yme5ydaa,,
0.0001,0,0.0,0,0.0,./configs/lambdas/celeba/grid_eo_20/grid_7.csv,1,best:grid:eo:celeba_224,0,au2aslgc,celeba_224,8000,fairness_gen,0,True,0.9999,peachy-sweep-2,-1,1,20,standard,8000,rn18,2,/shared/zjiayao/cache/fairness/model_checkpoints,128,eo,Blond_Hair,"[32, 32]",2,False,none,5e-05,False,1,0.1,0,,1e-10,blond,,128,none,,peachy-sweep-2,0.04973154891629255,0.1,0.94980462879471,0.8759178321678321,0.4111111111111111,0.9518584505744302,True,0.0,0.8641129032258065,,0.9796614689751595,0.9736771380248099,0.1,,0.9518584505744302,0.9433748900584958,,True,0.9676915963472431,174fd85d,,0.22198848826011766,0.94980462879471,0.22198848826011763,0.9005751214818922,0.9153084443478288,0.09942487851810777,0.1985688084444186,5567.0,0.2762133353164016,0.94980462879471,0.15981062785616373,0.04336266597657741,0.9931064389747885,0.1390642220218415,0.9921698739216988,174fd85d,0.4530017921146954,0.96738698800748,0.9518584505744302,0.23492970006015623,0.07860019824105464,0.4530017921146954,0.8632299006881774,0.8665821262772078,0.94980462879471,0.08469155565217124,0.07988187778327864,0.6539293439077145,0.15644774835657677,0.9518584505744302,0.15334002195614443,0.14899684348126319,0.8334586466165413,1652393562.0,0.8040502740509344,0.9488072079451213,yme5ydaa,,
0.0001,0,0.0,0,0.0,./configs/lambdas/celeba/grid_eo_20/grid_7.csv,0,best:grid:eo:celeba_224,0,p080f96h,celeba_224,8000,fairness_gen,0,True,0.9999,dulcet-sweep-1,-1,1,20,standard,8000,rn18,2,/shared/zjiayao/cache/fairness/model_checkpoints,128,eo,Blond_Hair,"[32, 32]",2,False,none,5e-05,False,1,0.1,0,,1e-10,blond,,128,none,,dulcet-sweep-1,0.0818550968454628,0.1,0.938182546838994,0.941215034965035,0.5777777777777777,0.9406831725747988,True,0.0,0.9350806451612903,,0.9790749630765713,0.9726024654457784,0.1,,0.9406831725747988,0.9024138268019936,,True,0.9423766038608253,93b77586,,0.13443781794989437,0.938182546838994,0.1344378179498944,0.9266394297499616,0.9377337042813247,0.07336057025003839,0.22833592482156406,5474.0,0.21533171881677549,0.938182546838994,0.16614250234337288,0.06986978415257314,0.9842689236474564,0.17132551848512173,0.9818181818181818,93b77586,0.3573028673835125,0.9419362757485398,0.9406831725747988,0.2700187089680705,0.10537429742810245,0.3573028673835126,0.9335311328141097,0.9086687506074065,0.938182546838994,0.06226629571867526,0.12034285269276647,0.8067772170151406,0.18858512010812803,0.9406831725747988,0.09835205683428483,0.15084824753580123,0.9109022556390978,1652393469.0,0.8516562506057146,0.9119483976656086,yme5ydaa,,
0.0001,0,0.009118,0,0.00888,./configs/lambdas/celeba_rn18_best1.csv,20,best:grid:eo:celeba_224,4,b00yrgnu,celeba_224,8000,fairness_gen,0,True,0.9999,tough-sweep-21,-1,1,20,fdam,8000,rn18,2,/shared/zjiayao/cache/fairness/model_checkpoints,128,eo,Blond_Hair,"[32, 32]",2,False,none,5e-05,False,1,0.01,0,,1e-10,blond,,128,none,,tough-sweep-21,0.016273784723787876,0.01,0.9342250275523495,0.7383741258741259,0.6777777777777778,0.9366652331510721,True,0.0,0.7056451612903226,,0.9620443665925565,0.9573769993125225,0.01,,0.9366652331510721,0.9782769548646498,,True,0.9696566870881979,68862af4,,0.09868427354908971,0.9342250275523495,0.09868427354908971,0.8367080427922192,0.8572169592965819,0.16329195720778078,0.10635407372371694,4427.0,0.0955796703601628,0.9342250275523495,0.1418847631093823,0.0170125435588835,0.9620031701408619,0.12007814848211602,0.9600530856005308,68862af4,0.027867383512544808,0.9704194132979069,0.9366652331510722,0.14098648551534654,0.277805324684559,0.027867383512544808,0.7440145052952569,0.8789281625757134,0.9342250275523495,0.14278304070341807,0.3401629478751968,0.8370583994232156,0.1360938747926522,0.9366652331510721,0.12073365712625389,0.13482301546574887,0.7037593984962406,1652410739.0,0.8301354134570114,0.9770656291594143,b8j5zju4,0.008052,0.008319
0.0001,0,0.009118,0,0.00888,./configs/lambdas/celeba_rn18_best1.csv,19,best:grid:eo:celeba_224,4,qw60ndb9,celeba_224,8000,fairness_gen,0,True,0.9999,summer-sweep-20,-1,1,20,fdam,8000,rn18,2,/shared/zjiayao/cache/fairness/model_checkpoints,128,eo,Blond_Hair,"[32, 32]",2,False,none,5e-05,False,1,0.01,0,,1e-10,blond,,128,none,,summer-sweep-20,0.010098222541688642,0.01,0.9418394950405771,0.7887674825174825,0.6222222222222222,0.944228051852307,True,0.0,0.7633064516129032,,0.9684319302414807,0.9643518220762866,0.01,,0.944228051852307,0.9757500453726843,,True,0.9707548260316726,6175dff4,,0.05910562490861698,0.9418394950405771,0.05910562490861693,0.8622571122639566,0.8815099946878214,0.13774288773604337,0.1251696382745287,4264.0,0.13941355856336218,0.9418394950405771,0.13847315965618984,0.010729384166677482,0.9656518228309956,0.12578899909828675,0.9646980756469807,6175dff4,0.141084229390681,0.9708742770914709,0.944228051852307,0.1584563140002011,0.2430475242698642,0.141084229390681,0.792145712284172,0.8945106145368155,0.9418394950405771,0.11849000531217857,0.2813161931794876,0.8478731074260994,0.14288259507280213,0.944228051852307,0.08879781511039775,0.13145626300528604,0.7537593984962406,1652406786.0,0.8314135523239411,0.9754274598136582,b8j5zju4,0.008052,0.008319
0.0001,0,0.009118,0,0.00888,./configs/lambdas/celeba_rn18_best1.csv,18,best:grid:eo:celeba_224,4,kqq7kt3u,celeba_224,8000,fairness_gen,0,True,0.9999,cool-sweep-19,-1,1,20,fdam,8000,rn18,2,/shared/zjiayao/cache/fairness/model_checkpoints,128,eo,Blond_Hair,"[32, 32]",2,False,none,5e-05,False,1,0.01,0,,1e-10,blond,,128,none,,cool-sweep-19,0.01007875830198851,0.01,0.9348762649033163,0.8938811188811189,0.7666666666666667,0.9386127664803097,True,0.0,0.8693548387096774,,0.9727670030684237,0.9684191405574392,0.01,,0.9386127664803097,0.9509975010121599,,True,0.9460178014102416,6dde5590,,0.031857886165744864,0.9348762649033163,0.03185788616574481,0.9042119082239177,0.9209165564246302,0.09578809177608227,0.1410379919777198,4421.0,0.0992381319095465,0.9348762649033163,0.1279672490129459,0.008285881204595273,0.9409187427101714,0.16170724376315,0.9413404114134041,6dde5590,0.10268817204301076,0.9461311307336303,0.9386127664803097,0.17685105445052202,0.30247824450945726,0.10268817204301073,0.8957019821156302,0.9278840919125784,0.9348762649033163,0.07908344357536978,0.347699287103046,0.9257390050468637,0.17937580635252195,0.9386127664803097,0.055470664870557296,0.11841304187690103,0.862406015037594,1652406752.0,0.8817470523519368,0.9496262926179994,b8j5zju4,0.008052,0.008319
